entry,at,order
"""Zek @ TkiNIriU_5"" posts a big blind of 0.20",2021-07-02T04:19:58.922Z,162519959892205
"""NotNa @ xab-egRwTG"" posts a small blind of 0.10",2021-07-02T04:19:58.922Z,162519959892204
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.24) | #10 ""NotNa @ xab-egRwTG"" (15.76)",2021-07-02T04:19:58.922Z,162519959892201
"-- starting hand #21  (No Limit Texas Hold'em) (dealer: ""NotNa @ xab-egRwTG"") --",2021-07-02T04:19:58.922Z,162519959892200
"-- ending hand #20 --",2021-07-02T04:19:55.999Z,162519959599902
"""NotNa @ xab-egRwTG"" collected 0.20 from pot",2021-07-02T04:19:55.999Z,162519959599901
"Uncalled bet of 0.10 returned to ""NotNa @ xab-egRwTG""",2021-07-02T04:19:55.999Z,162519959599900
"""Zek @ TkiNIriU_5"" folds",2021-07-02T04:19:55.190Z,162519959519000
"""NotNa @ xab-egRwTG"" posts a big blind of 0.20",2021-07-02T04:19:53.792Z,162519959379205
"""Zek @ TkiNIriU_5"" posts a small blind of 0.10",2021-07-02T04:19:53.792Z,162519959379204
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.34) | #10 ""NotNa @ xab-egRwTG"" (15.66)",2021-07-02T04:19:53.792Z,162519959379201
"-- starting hand #20  (No Limit Texas Hold'em) (dealer: ""Zek @ TkiNIriU_5"") --",2021-07-02T04:19:53.792Z,162519959379200
"-- ending hand #19 --",2021-07-02T04:19:50.882Z,162519959088202
"""NotNa @ xab-egRwTG"" collected 0.40 from pot",2021-07-02T04:19:50.882Z,162519959088201
"Uncalled bet of 0.20 returned to ""NotNa @ xab-egRwTG""",2021-07-02T04:19:50.882Z,162519959088200
"""Zek @ TkiNIriU_5"" folds",2021-07-02T04:19:50.071Z,162519959007100
"""NotNa @ xab-egRwTG"" bets 0.20",2021-07-02T04:19:49.013Z,162519958901300
"""Zek @ TkiNIriU_5"" checks",2021-07-02T04:19:47.629Z,162519958762900
"Turn: 2♦, 3♥, K♦ [9♣]",2021-07-02T04:19:46.267Z,162519958626700
"""NotNa @ xab-egRwTG"" checks",2021-07-02T04:19:45.460Z,162519958546000
"""Zek @ TkiNIriU_5"" checks",2021-07-02T04:19:44.557Z,162519958455700
"Flop:  [2♦, 3♥, K♦]",2021-07-02T04:19:43.171Z,162519958317100
"""Zek @ TkiNIriU_5"" checks",2021-07-02T04:19:42.361Z,162519958236100
"""NotNa @ xab-egRwTG"" calls 0.20",2021-07-02T04:19:31.195Z,162519957119500
"""Zek @ TkiNIriU_5"" posts a big blind of 0.20",2021-07-02T04:19:18.464Z,162519955846406
"""NotNa @ xab-egRwTG"" posts a small blind of 0.10",2021-07-02T04:19:18.464Z,162519955846405
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.54) | #10 ""NotNa @ xab-egRwTG"" (15.46)",2021-07-02T04:19:18.464Z,162519955846402
"-- starting hand #19  (No Limit Texas Hold'em) (dealer: ""NotNa @ xab-egRwTG"") --",2021-07-02T04:19:18.464Z,162519955846401
"The player ""not Krish @ p0RkKY2sKx"" stand up with the stack of 19.00.",2021-07-02T04:19:18.464Z,162519955846400
"""Zek @ TkiNIriU_5"" shows a 5♦, 6♦.",2021-07-02T04:19:14.748Z,162519955474800
"""NotNa @ xab-egRwTG"" shows a J♥, Q♣.",2021-07-02T04:19:14.677Z,162519955467700
"-- ending hand #18 --",2021-07-02T04:19:14.115Z,162519955411502
"""NotNa @ xab-egRwTG"" collected 3.60 from pot",2021-07-02T04:19:14.115Z,162519955411501
"Uncalled bet of 1.80 returned to ""NotNa @ xab-egRwTG""",2021-07-02T04:19:14.115Z,162519955411500
"""Zek @ TkiNIriU_5"" folds",2021-07-02T04:19:13.305Z,162519955330500
"""NotNa @ xab-egRwTG"" bets 1.80",2021-07-02T04:19:11.317Z,162519955131700
"Turn: Q♦, 4♣, 4♦ [J♠]",2021-07-02T04:19:04.345Z,162519954434500
"""not Krish @ p0RkKY2sKx"" folds",2021-07-02T04:19:03.536Z,162519954353600
"""Zek @ TkiNIriU_5"" calls 0.90",2021-07-02T04:19:02.729Z,162519954272900
"""NotNa @ xab-egRwTG"" bets 0.90",2021-07-02T04:18:55.658Z,162519953565800
"""not Krish @ p0RkKY2sKx"" checks",2021-07-02T04:18:42.107Z,162519952210700
"Flop:  [Q♦, 4♣, 4♦]",2021-07-02T04:18:39.154Z,162519951915400
"""NotNa @ xab-egRwTG"" calls 0.60",2021-07-02T04:18:38.345Z,162519951834500
"""not Krish @ p0RkKY2sKx"" calls 0.60",2021-07-02T04:18:36.635Z,162519951663500
"""Zek @ TkiNIriU_5"" raises to 0.60",2021-07-02T04:18:32.900Z,162519951290000
"""NotNa @ xab-egRwTG"" posts a big blind of 0.20",2021-07-02T04:18:23.773Z,162519950377306
"""not Krish @ p0RkKY2sKx"" posts a small blind of 0.10",2021-07-02T04:18:23.773Z,162519950377305
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (17.04) | #6 ""not Krish @ p0RkKY2sKx"" (19.60) | #10 ""NotNa @ xab-egRwTG"" (13.36)",2021-07-02T04:18:23.773Z,162519950377301
"-- starting hand #18  (No Limit Texas Hold'em) (dealer: ""Zek @ TkiNIriU_5"") --",2021-07-02T04:18:23.773Z,162519950377300
"-- ending hand #17 --",2021-07-02T04:18:20.835Z,162519950083502
"""not Krish @ p0RkKY2sKx"" collected 0.20 from pot",2021-07-02T04:18:20.835Z,162519950083501
"Uncalled bet of 0.10 returned to ""not Krish @ p0RkKY2sKx""",2021-07-02T04:18:20.835Z,162519950083500
"""Zek @ TkiNIriU_5"" folds",2021-07-02T04:18:20.027Z,162519950002700
"""NotNa @ xab-egRwTG"" folds",2021-07-02T04:18:17.798Z,162519949779800
"""not Krish @ p0RkKY2sKx"" posts a big blind of 0.20",2021-07-02T04:18:11.316Z,162519949131606
"""Zek @ TkiNIriU_5"" posts a small blind of 0.10",2021-07-02T04:18:11.316Z,162519949131605
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (17.14) | #6 ""not Krish @ p0RkKY2sKx"" (19.50) | #10 ""NotNa @ xab-egRwTG"" (13.36)",2021-07-02T04:18:11.316Z,162519949131601
"-- starting hand #17  (No Limit Texas Hold'em) (dealer: ""NotNa @ xab-egRwTG"") --",2021-07-02T04:18:11.316Z,162519949131600
"-- ending hand #16 --",2021-07-02T04:18:05.263Z,162519948526302
"""Zek @ TkiNIriU_5"" collected 4.28 from pot with Straight, J High (combination: J♠, 10♠, 9♠, 8♦, 7♦)",2021-07-02T04:18:05.263Z,162519948526301
"""Zek @ TkiNIriU_5"" shows a J♠, 8♦.",2021-07-02T04:18:05.263Z,162519948526300
"""NotNa @ xab-egRwTG"" calls 1.30",2021-07-02T04:18:04.451Z,162519948445100
"""Zek @ TkiNIriU_5"" bets 1.30",2021-07-02T04:17:36.253Z,162519945625300
"""NotNa @ xab-egRwTG"" checks",2021-07-02T04:17:25.973Z,162519944597300
"River: K♣, 7♦, 9♠, 4♣ [10♠]",2021-07-02T04:17:20.199Z,162519944019900
"""NotNa @ xab-egRwTG"" calls 0.44",2021-07-02T04:17:19.392Z,162519943939200
"""Zek @ TkiNIriU_5"" bets 0.44",2021-07-02T04:17:03.261Z,162519942326100
"""NotNa @ xab-egRwTG"" checks",2021-07-02T04:16:57.665Z,162519941766500
"Turn: K♣, 7♦, 9♠ [4♣]",2021-07-02T04:16:52.581Z,162519941258100
"""NotNa @ xab-egRwTG"" calls 0.20",2021-07-02T04:16:51.771Z,162519941177100
"""Zek @ TkiNIriU_5"" bets 0.20",2021-07-02T04:16:49.097Z,162519940909700
"""NotNa @ xab-egRwTG"" checks",2021-07-02T04:16:45.142Z,162519940514200
"Flop:  [K♣, 7♦, 9♠]",2021-07-02T04:16:42.139Z,162519940213900
"""Zek @ TkiNIriU_5"" checks",2021-07-02T04:16:41.332Z,162519940133200
"""NotNa @ xab-egRwTG"" calls 0.20",2021-07-02T04:16:39.842Z,162519939984200
"""not Krish @ p0RkKY2sKx"" folds",2021-07-02T04:16:36.841Z,162519939684100
"""Zek @ TkiNIriU_5"" posts a big blind of 0.20",2021-07-02T04:16:35.137Z,162519939513706
"""NotNa @ xab-egRwTG"" posts a small blind of 0.10",2021-07-02T04:16:35.137Z,162519939513705
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.00) | #6 ""not Krish @ p0RkKY2sKx"" (19.50) | #10 ""NotNa @ xab-egRwTG"" (15.50)",2021-07-02T04:16:35.137Z,162519939513701
"-- starting hand #16  (No Limit Texas Hold'em) (dealer: ""not Krish @ p0RkKY2sKx"") --",2021-07-02T04:16:35.137Z,162519939513700
"""NotNa @ xab-egRwTG"" shows a Q♠, 8♠.",2021-07-02T04:16:32.074Z,162519939207400
"-- ending hand #15 --",2021-07-02T04:16:31.516Z,162519939151602
"""NotNa @ xab-egRwTG"" collected 1.80 from pot",2021-07-02T04:16:31.516Z,162519939151601
"Uncalled bet of 1.35 returned to ""NotNa @ xab-egRwTG""",2021-07-02T04:16:31.516Z,162519939151600
"""not Krish @ p0RkKY2sKx"" folds",2021-07-02T04:16:30.706Z,162519939070600
"""Zek @ TkiNIriU_5"" folds",2021-07-02T04:16:29.791Z,162519938979100
"""NotNa @ xab-egRwTG"" bets 1.35",2021-07-02T04:16:27.133Z,162519938713300
"""not Krish @ p0RkKY2sKx"" checks",2021-07-02T04:16:22.137Z,162519938213700
"Flop:  [4♦, 2♠, Q♣]",2021-07-02T04:16:19.601Z,162519937960100
"""NotNa @ xab-egRwTG"" calls 0.60",2021-07-02T04:16:18.777Z,162519937877700
"""not Krish @ p0RkKY2sKx"" calls 0.60",2021-07-02T04:16:17.368Z,162519937736800
"""Zek @ TkiNIriU_5"" raises to 0.60",2021-07-02T04:16:15.713Z,162519937571300
"""NotNa @ xab-egRwTG"" posts a big blind of 0.20",2021-07-02T04:16:11.512Z,162519937151206
"""not Krish @ p0RkKY2sKx"" posts a small blind of 0.10",2021-07-02T04:16:11.512Z,162519937151205
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.60) | #6 ""not Krish @ p0RkKY2sKx"" (20.10) | #10 ""NotNa @ xab-egRwTG"" (14.30)",2021-07-02T04:16:11.512Z,162519937151201
"-- starting hand #15  (No Limit Texas Hold'em) (dealer: ""Zek @ TkiNIriU_5"") --",2021-07-02T04:16:11.512Z,162519937151200
"-- ending hand #14 --",2021-07-02T04:16:08.600Z,162519936860002
"""not Krish @ p0RkKY2sKx"" collected 0.20 from pot",2021-07-02T04:16:08.600Z,162519936860001
"Uncalled bet of 0.10 returned to ""not Krish @ p0RkKY2sKx""",2021-07-02T04:16:08.600Z,162519936860000
"""Zek @ TkiNIriU_5"" folds",2021-07-02T04:16:07.794Z,162519936779400
"""NotNa @ xab-egRwTG"" folds",2021-07-02T04:16:05.076Z,162519936507600
"""not Krish @ p0RkKY2sKx"" posts a big blind of 0.20",2021-07-02T04:15:57.704Z,162519935770407
"""Zek @ TkiNIriU_5"" posts a small blind of 0.10",2021-07-02T04:15:57.704Z,162519935770406
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.70) | #6 ""not Krish @ p0RkKY2sKx"" (20.00) | #10 ""NotNa @ xab-egRwTG"" (14.30)",2021-07-02T04:15:57.704Z,162519935770402
"-- starting hand #14  (No Limit Texas Hold'em) (dealer: ""NotNa @ xab-egRwTG"") --",2021-07-02T04:15:57.704Z,162519935770401
"The player ""not Krish @ p0RkKY2sKx"" joined the game with a stack of 20.00.",2021-07-02T04:15:57.704Z,162519935770400
"""NotNa @ xab-egRwTG"" shows a J♥, 7♥.",2021-07-02T04:15:55.682Z,162519935568200
"""Zek @ TkiNIriU_5"" shows a 4♥, 3♥.",2021-07-02T04:15:54.289Z,162519935428900
"-- ending hand #13 --",2021-07-02T04:15:53.380Z,162519935338002
"""Zek @ TkiNIriU_5"" collected 1.20 from pot",2021-07-02T04:15:53.380Z,162519935338001
"Uncalled bet of 0.40 returned to ""Zek @ TkiNIriU_5""",2021-07-02T04:15:53.380Z,162519935338000
"""NotNa @ xab-egRwTG"" folds",2021-07-02T04:15:52.571Z,162519935257100
"""Zek @ TkiNIriU_5"" bets 0.40",2021-07-02T04:15:37.643Z,162519933764300
"The admin approved the player ""not Krish @ p0RkKY2sKx"" participation with a stack of 20.00.",2021-07-02T04:15:31.782Z,162519933178200
"""NotNa @ xab-egRwTG"" checks",2021-07-02T04:15:28.746Z,162519932874600
"The player ""not Krish @ p0RkKY2sKx"" requested a seat.",2021-07-02T04:15:26.557Z,162519932655700
"Flop:  [K♣, 8♠, A♠]",2021-07-02T04:15:24.061Z,162519932406100
"""NotNa @ xab-egRwTG"" calls 0.60",2021-07-02T04:15:23.253Z,162519932325300
"""Zek @ TkiNIriU_5"" raises to 0.60",2021-07-02T04:15:21.099Z,162519932109900
"""NotNa @ xab-egRwTG"" posts a big blind of 0.20",2021-07-02T04:15:15.204Z,162519931520405
"""Zek @ TkiNIriU_5"" posts a small blind of 0.10",2021-07-02T04:15:15.204Z,162519931520404
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.10) | #10 ""NotNa @ xab-egRwTG"" (14.90)",2021-07-02T04:15:15.204Z,162519931520401
"-- starting hand #13  (No Limit Texas Hold'em) (dealer: ""Zek @ TkiNIriU_5"") --",2021-07-02T04:15:15.204Z,162519931520400
"-- ending hand #12 --",2021-07-02T04:15:12.294Z,162519931229402
"""Zek @ TkiNIriU_5"" collected 0.20 from pot",2021-07-02T04:15:12.294Z,162519931229401
"Uncalled bet of 0.10 returned to ""Zek @ TkiNIriU_5""",2021-07-02T04:15:12.294Z,162519931229400
"""NotNa @ xab-egRwTG"" folds",2021-07-02T04:15:11.486Z,162519931148600
"""Zek @ TkiNIriU_5"" posts a big blind of 0.20",2021-07-02T04:15:09.062Z,162519930906205
"""NotNa @ xab-egRwTG"" posts a small blind of 0.10",2021-07-02T04:15:09.062Z,162519930906204
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.00) | #10 ""NotNa @ xab-egRwTG"" (15.00)",2021-07-02T04:15:09.062Z,162519930906201
"-- starting hand #12  (No Limit Texas Hold'em) (dealer: ""NotNa @ xab-egRwTG"") --",2021-07-02T04:15:09.062Z,162519930906200
"-- ending hand #11 --",2021-07-02T04:15:06.136Z,162519930613602
"""NotNa @ xab-egRwTG"" collected 0.20 from pot",2021-07-02T04:15:06.136Z,162519930613601
"Uncalled bet of 0.10 returned to ""NotNa @ xab-egRwTG""",2021-07-02T04:15:06.136Z,162519930613600
"""Zek @ TkiNIriU_5"" folds",2021-07-02T04:15:05.317Z,162519930531700
"""NotNa @ xab-egRwTG"" posts a big blind of 0.20",2021-07-02T04:15:04.124Z,162519930412405
"""Zek @ TkiNIriU_5"" posts a small blind of 0.10",2021-07-02T04:15:04.124Z,162519930412404
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.10) | #10 ""NotNa @ xab-egRwTG"" (14.90)",2021-07-02T04:15:04.124Z,162519930412401
"-- starting hand #11  (No Limit Texas Hold'em) (dealer: ""Zek @ TkiNIriU_5"") --",2021-07-02T04:15:04.124Z,162519930412400
"""Zek @ TkiNIriU_5"" shows a 7♥, K♥.",2021-07-02T04:15:01.739Z,162519930173900
"""NotNa @ xab-egRwTG"" shows a J♠, 10♠.",2021-07-02T04:15:00.507Z,162519930050700
"-- ending hand #10 --",2021-07-02T04:14:59.769Z,162519929976902
"""NotNa @ xab-egRwTG"" collected 1.60 from pot",2021-07-02T04:14:59.769Z,162519929976901
"Uncalled bet of 0.80 returned to ""NotNa @ xab-egRwTG""",2021-07-02T04:14:59.769Z,162519929976900
"""Zek @ TkiNIriU_5"" folds",2021-07-02T04:14:58.962Z,162519929896200
"""NotNa @ xab-egRwTG"" bets 0.80",2021-07-02T04:14:57.292Z,162519929729200
"""Zek @ TkiNIriU_5"" checks",2021-07-02T04:14:54.217Z,162519929421700
"Turn: 4♣, 10♣, 4♦ [6♣]",2021-07-02T04:14:52.556Z,162519929255600
"""Zek @ TkiNIriU_5"" calls 0.40",2021-07-02T04:14:51.748Z,162519929174800
"""NotNa @ xab-egRwTG"" bets 0.40",2021-07-02T04:14:48.483Z,162519928848300
"""Zek @ TkiNIriU_5"" checks",2021-07-02T04:14:44.777Z,162519928477700
"Flop:  [4♣, 10♣, 4♦]",2021-07-02T04:14:42.749Z,162519928274900
"""Zek @ TkiNIriU_5"" calls 0.40",2021-07-02T04:14:41.932Z,162519928193200
"""NotNa @ xab-egRwTG"" raises to 0.40",2021-07-02T04:14:38.515Z,162519927851500
"""Zek @ TkiNIriU_5"" posts a big blind of 0.20",2021-07-02T04:14:33.980Z,162519927398005
"""NotNa @ xab-egRwTG"" posts a small blind of 0.10",2021-07-02T04:14:33.980Z,162519927398004
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.90) | #10 ""NotNa @ xab-egRwTG"" (14.10)",2021-07-02T04:14:33.980Z,162519927398001
"-- starting hand #10  (No Limit Texas Hold'em) (dealer: ""NotNa @ xab-egRwTG"") --",2021-07-02T04:14:33.980Z,162519927398000
"-- ending hand #9 --",2021-07-02T04:14:31.058Z,162519927105802
"""Zek @ TkiNIriU_5"" collected 0.40 from pot",2021-07-02T04:14:31.058Z,162519927105801
"Uncalled bet of 0.40 returned to ""Zek @ TkiNIriU_5""",2021-07-02T04:14:31.058Z,162519927105800
"""NotNa @ xab-egRwTG"" folds",2021-07-02T04:14:30.246Z,162519927024600
"""Zek @ TkiNIriU_5"" raises to 0.60",2021-07-02T04:14:23.553Z,162519926355300
"""NotNa @ xab-egRwTG"" posts a big blind of 0.20",2021-07-02T04:14:16.016Z,162519925601605
"""Zek @ TkiNIriU_5"" posts a small blind of 0.10",2021-07-02T04:14:16.016Z,162519925601604
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.70) | #10 ""NotNa @ xab-egRwTG"" (14.30)",2021-07-02T04:14:16.016Z,162519925601601
"-- starting hand #9  (No Limit Texas Hold'em) (dealer: ""Zek @ TkiNIriU_5"") --",2021-07-02T04:14:16.016Z,162519925601600
"-- ending hand #8 --",2021-07-02T04:14:13.097Z,162519925309702
"""Zek @ TkiNIriU_5"" collected 0.20 from pot",2021-07-02T04:14:13.097Z,162519925309701
"Uncalled bet of 0.10 returned to ""Zek @ TkiNIriU_5""",2021-07-02T04:14:13.097Z,162519925309700
"""NotNa @ xab-egRwTG"" folds",2021-07-02T04:14:12.288Z,162519925228800
"""Zek @ TkiNIriU_5"" posts a big blind of 0.20",2021-07-02T04:14:10.920Z,162519925092005
"""NotNa @ xab-egRwTG"" posts a small blind of 0.10",2021-07-02T04:14:10.920Z,162519925092004
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.60) | #10 ""NotNa @ xab-egRwTG"" (14.40)",2021-07-02T04:14:10.920Z,162519925092001
"-- starting hand #8  (No Limit Texas Hold'em) (dealer: ""NotNa @ xab-egRwTG"") --",2021-07-02T04:14:10.920Z,162519925092000
"-- ending hand #7 --",2021-07-02T04:14:07.994Z,162519924799402
"""Zek @ TkiNIriU_5"" collected 0.40 from pot",2021-07-02T04:14:07.994Z,162519924799401
"Uncalled bet of 0.40 returned to ""Zek @ TkiNIriU_5""",2021-07-02T04:14:07.994Z,162519924799400
"""NotNa @ xab-egRwTG"" folds",2021-07-02T04:14:07.177Z,162519924717700
"""Zek @ TkiNIriU_5"" raises to 0.60",2021-07-02T04:14:00.026Z,162519924002600
"""NotNa @ xab-egRwTG"" posts a big blind of 0.20",2021-07-02T04:13:56.378Z,162519923637806
"""Zek @ TkiNIriU_5"" posts a small blind of 0.10",2021-07-02T04:13:56.378Z,162519923637805
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (15.40) | #10 ""NotNa @ xab-egRwTG"" (14.60)",2021-07-02T04:13:56.378Z,162519923637802
"-- starting hand #7  (No Limit Texas Hold'em) (dealer: ""Zek @ TkiNIriU_5"") --",2021-07-02T04:13:56.378Z,162519923637801
"The player ""Krish @ kT5NLXXI5K"" quits the game with a stack of 0.00.",2021-07-02T04:13:56.378Z,162519923637800
"-- ending hand #6 --",2021-07-02T04:13:50.354Z,162519923035401
"""NotNa @ xab-egRwTG"" collected 3.60 from pot with Two Pair, 8's & 7's (combination: 8♥, 8♦, 7♥, 7♦, A♠)",2021-07-02T04:13:50.354Z,162519923035400
"River: A♠, 4♥, 8♥, 8♦ [7♦]",2021-07-02T04:13:46.330Z,162519922633000
"Turn: A♠, 4♥, 8♥ [8♦]",2021-07-02T04:13:42.312Z,162519922231200
"Flop:  [A♠, 4♥, 8♥]",2021-07-02T04:13:38.304Z,162519921830400
"""NotNa @ xab-egRwTG"" shows a K♥, 7♥.",2021-07-02T04:13:34.272Z,162519921427201
"""Krish @ kT5NLXXI5K"" shows a K♠, J♦.",2021-07-02T04:13:34.272Z,162519921427200
"""Zek @ TkiNIriU_5"" folds",2021-07-02T04:13:33.465Z,162519921346500
"""NotNa @ xab-egRwTG"" calls 1.50",2021-07-02T04:13:31.562Z,162519921156200
"""Krish @ kT5NLXXI5K"" raises to 1.50 and go all in",2021-07-02T04:13:22.182Z,162519920218200
"""Zek @ TkiNIriU_5"" raises to 0.60",2021-07-02T04:13:19.300Z,162519919930000
"""NotNa @ xab-egRwTG"" calls 0.20",2021-07-02T04:13:08.568Z,162519918856800
"""Krish @ kT5NLXXI5K"" posts a big blind of 0.20",2021-07-02T04:13:02.559Z,162519918255906
"""Zek @ TkiNIriU_5"" posts a small blind of 0.10",2021-07-02T04:13:02.559Z,162519918255905
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (16.00) | #6 ""Krish @ kT5NLXXI5K"" (1.50) | #10 ""NotNa @ xab-egRwTG"" (12.50)",2021-07-02T04:13:02.559Z,162519918255901
"-- starting hand #6  (No Limit Texas Hold'em) (dealer: ""NotNa @ xab-egRwTG"") --",2021-07-02T04:13:02.559Z,162519918255900
"""Zek @ TkiNIriU_5"" shows a 3♦, 6♥.",2021-07-02T04:13:00.102Z,162519918010200
"-- ending hand #5 --",2021-07-02T04:12:58.935Z,162519917893502
"""Krish @ kT5NLXXI5K"" collected 0.50 from pot",2021-07-02T04:12:58.935Z,162519917893501
"Uncalled bet of 0.20 returned to ""Krish @ kT5NLXXI5K""",2021-07-02T04:12:58.935Z,162519917893500
"""Zek @ TkiNIriU_5"" folds",2021-07-02T04:12:58.126Z,162519917812600
"""Krish @ kT5NLXXI5K"" bets 0.20",2021-07-02T04:12:56.960Z,162519917696000
"""Zek @ TkiNIriU_5"" checks",2021-07-02T04:12:53.363Z,162519917336300
"Flop:  [6♦, K♠, Q♣]",2021-07-02T04:12:51.539Z,162519917153900
"""Zek @ TkiNIriU_5"" checks",2021-07-02T04:12:50.731Z,162519917073100
"""NotNa @ xab-egRwTG"" folds",2021-07-02T04:12:43.872Z,162519916387200
"""Krish @ kT5NLXXI5K"" calls 0.20",2021-07-02T04:12:28.870Z,162519914887000
"""Zek @ TkiNIriU_5"" posts a big blind of 0.20",2021-07-02T04:12:24.823Z,162519914482306
"""NotNa @ xab-egRwTG"" posts a small blind of 0.10",2021-07-02T04:12:24.823Z,162519914482305
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (16.20) | #6 ""Krish @ kT5NLXXI5K"" (1.20) | #10 ""NotNa @ xab-egRwTG"" (12.60)",2021-07-02T04:12:24.823Z,162519914482301
"-- starting hand #5  (No Limit Texas Hold'em) (dealer: ""Krish @ kT5NLXXI5K"") --",2021-07-02T04:12:24.823Z,162519914482300
"""NotNa @ xab-egRwTG"" shows a 7♦, 5♠.",2021-07-02T04:12:19.796Z,162519913979600
"-- ending hand #4 --",2021-07-02T04:12:18.293Z,162519913829303
"""Krish @ kT5NLXXI5K"" shows a K♠, K♣.",2021-07-02T04:12:18.293Z,162519913829302
"""Zek @ TkiNIriU_5"" collected 16.20 from pot with Full House, 7's over A's (combination: 7♣, 7♥, 7♠, A♥, A♠)",2021-07-02T04:12:18.293Z,162519913829301
"""Zek @ TkiNIriU_5"" shows a 7♣, Q♣.",2021-07-02T04:12:18.293Z,162519913829300
"""Zek @ TkiNIriU_5"" calls 3.67 and go all in",2021-07-02T04:12:17.473Z,162519913747300
"""Krish @ kT5NLXXI5K"" bets 3.67 and go all in",2021-07-02T04:12:07.663Z,162519912766300
"River: 4♥, A♥, A♠, 7♥ [7♠]",2021-07-02T04:12:00.766Z,162519912076600
"""Krish @ kT5NLXXI5K"" calls 2.22",2021-07-02T04:11:59.916Z,162519911991600
"""Zek @ TkiNIriU_5"" bets 2.22",2021-07-02T04:11:51.525Z,162519911152500
"""Krish @ kT5NLXXI5K"" checks",2021-07-02T04:11:42.611Z,162519910261100
"Turn: 4♥, A♥, A♠ [7♥]",2021-07-02T04:11:41.345Z,162519910134500
"""Krish @ kT5NLXXI5K"" calls 1.11",2021-07-02T04:11:40.530Z,162519910053000
"""Zek @ TkiNIriU_5"" bets 1.11",2021-07-02T04:11:32.332Z,162519909233200
"""Krish @ kT5NLXXI5K"" checks",2021-07-02T04:11:27.425Z,162519908742500
"Flop:  [4♥, A♥, A♠]",2021-07-02T04:11:22.968Z,162519908296800
"""Zek @ TkiNIriU_5"" calls 1.00",2021-07-02T04:11:22.160Z,162519908216000
"""NotNa @ xab-egRwTG"" folds",2021-07-02T04:11:19.837Z,162519907983700
"""Krish @ kT5NLXXI5K"" raises to 1.00",2021-07-02T04:11:18.548Z,162519907854800
"""Zek @ TkiNIriU_5"" raises to 0.60",2021-07-02T04:11:14.958Z,162519907495800
"""NotNa @ xab-egRwTG"" posts a big blind of 0.20",2021-07-02T04:11:09.616Z,162519906961606
"""Krish @ kT5NLXXI5K"" posts a small blind of 0.10",2021-07-02T04:11:09.616Z,162519906961605
"Player stacks: #1 ""Zek @ TkiNIriU_5"" (8.00) | #6 ""Krish @ kT5NLXXI5K"" (9.20) | #10 ""NotNa @ xab-egRwTG"" (12.80)",2021-07-02T04:11:09.616Z,162519906961601
"-- starting hand #4  (No Limit Texas Hold'em) (dealer: ""Zek @ TkiNIriU_5"") --",2021-07-02T04:11:09.616Z,162519906961600
"-- ending hand #3 --",2021-07-02T04:11:06.700Z,162519906670002
"""NotNa @ xab-egRwTG"" collected 1.70 from pot",2021-07-02T04:11:06.700Z,162519906670001
"Uncalled bet of 0.40 returned to ""NotNa @ xab-egRwTG""",2021-07-02T04:11:06.700Z,162519906670000
"""Krish @ kT5NLXXI5K"" folds",2021-07-02T04:11:05.893Z,162519906589300
